1691285934.7506361 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691285935.4818799 asterix_back -1753.1110856816586 -113.46664355137958 191.54326864735935 -0.015676918257070908 0.044626737329836033 -0.06928025205344146 0.99647525570114714 asterix_front -1324.1279790113329 -161.41923448105538 322.35593943833277 -0.030091483068550206 0.028337367218334065 -0.059114937972116317 0.99739506735015548
1691285935.5030591 asterix_back -1753.2267640102662 -113.41540638653383 191.53964281312821 -0.015582494586856992 0.044667502986185895 -0.069710555782277833 0.99644489985746609 asterix_front -1324.1670637270659 -161.41912399975749 322.3829848724431 -0.030026018352119401 0.028290009704271875 -0.059058191102705625 0.99740174635726742
1691285935.5231094 asterix_back -1752.6861616137721 -113.62545823671275 191.43788573386763 -0.01599806443343102 0.042144772651996627 -0.06844328952125836 0.99663603998250261 asterix_front -1324.1440844248905 -161.42357485540842 322.3682014205537 -0.030062321879177449 0.028278521285514936 -0.059113343558415965 0.99739771137218991
1691285935.5436635 asterix_back -1752.7518939237232 -113.59190789833404 191.41248712531231 -0.015757153864800921 0.042405636843105526 -0.068642918390045965 0.99661508307917412 asterix_front -1324.1418183297194 -161.43377193515803 322.36602369220805 -0.030066102847755488 0.028351980570860164 -0.059089371230577607 0.99739693245208694
1691285935.5640948 asterix_back -1752.5363811046132 -113.63392085528915 191.31781399678906 -0.015952384437098982 0.041115571766806219 -0.068482959734666365 0.99667703666485652 asterix_front -1324.1347207104161 -161.43294468856507 322.3701758486344 -0.030021414951985556 0.028355007452025079 -0.059062759591558441 0.99739976871167668
1691285935.5844102 asterix_back -1752.6893390897583 -113.5885984955451 191.39556683454765 -0.015875687419521091 0.042424685140752136 -0.068615993244607654 0.99661424538821519 asterix_front -1324.1534820483755 -161.42234336357765 322.374388699706 -0.030002568000608024 0.028312716692546997 -0.059097006507602613 0.99739950862665705
1691285935.6037626 asterix_back -1752.8009078146029 -113.56167333700556 191.43845747434372 -0.015859084496713017 0.042875001988054995 -0.06881511709687925 0.99658150860950323 asterix_front -1324.1624902816814 -161.41541511371392 322.38023993964941 -0.029993838155535826 0.02833782325080051 -0.059057093464969172 0.99740142227569328
1691285935.6250229 asterix_back -1752.6119900595641 -113.63914783402043 191.39099123995135 -0.015960251071742582 0.041934242989369264 -0.068371805018907772 0.99665043316555679 asterix_front -1324.1155366458681 -161.42279979818133 322.37282437611361 -0.030035565328733527 0.028341233719124264 -0.059105008430817958 0.99739723143041381
1691285935.6444788 asterix_back -1752.5897681101624 -113.62500028765487 191.33367914964379 -0.015843007037499267 0.041279328179292835 -0.068463828163504117 0.99667332683596699 asterix_front -1324.1264506391535 -161.43427771635223 322.38049566294058 -0.030038711586870402 0.028349438715305819 -0.059090730266747257 0.9973977495098284
1691285935.6652656 asterix_back -1752.5914350329272 -113.64668078234762 191.39055779234016 -0.015854120659937149 0.041389987273766027 -0.068158390879210454 0.9966894950606906 asterix_front -1324.1580184361085 -161.42555525516667 322.37989421632773 -0.030003740857770456 0.028353380449261383 -0.059061902669874856 0.99740039753584087
1691285935.6847284 asterix_back -1752.6509870510677 -113.62422672125206 191.39783425616005 -0.015966709326282386 0.041947332673036304 -0.068444583814682838 0.99664478347169538 asterix_front -1324.1549025392605 -161.4263821764859 322.3747368179412 -0.029963544749628909 0.028349246240962158 -0.059053128001865358 0.99740224297762725
1691285935.7049413 asterix_back -1752.7217139813874 -113.60483942939379 191.44888695422247 -0.015916217447576177 0.042211719021579511 -0.06847040385417609 0.99663265479084662 asterix_front -1324.121388683069 -161.41904062945977 322.37299564267153 -0.029953329218858207 0.028309534701515069 -0.059070536443371388 0.99740264689742164
1691285935.7254479 asterix_back -1752.4541884048958 -113.67023351164299 191.32275993860441 -0.016021911554918854 0.040702364335521393 -0.06809665117827414 0.99671934965963682 asterix_front -1324.1261969566719 -161.42056763578037 322.36404310377333 -0.029989803058038503 0.028306002753788917 -0.059080044867374643 0.99740108793760174
1691285935.7465596 asterix_back -1752.6025640873759 -113.61737465331063 191.36526378161864 -0.015907791739406995 0.041630920206643773 -0.068436606577322132 0.99665954042737415 asterix_front -1324.1236724165544 -161.41624199224771 322.37002041638272 -0.030017318277460566 0.028328477431820317 -0.059040749854038357 0.99740194897869405
1691285935.7672412 asterix_back -1752.8097542338135 -113.53810784285079 191.40178013841114 -0.015788648534510903 0.042718041022515023 -0.068947845881456013 0.99658019351026617 asterix_front -1324.1036971316316 -161.41914532663014 322.35731135733658 -0.029979830386470473 0.028321985811629372 -0.05905410563724775 0.99740247016792039
1691285935.7871125 asterix_back -1753.0703654492972 -113.47385955806394 191.50022301197555 -0.015684764827820094 0.044343626663228213 -0.069423944728865039 0.9964777703616533 asterix_front -1324.1051546416709 -161.42575338962311 322.35478282013247 -0.029973927999763124 0.028303296565215443 -0.059065233207754121 0.99740251918165923
1691285935.8077393 asterix_back -1753.3563901852688 -113.37664312921291 191.58166859522382 -0.015414406268667297 0.045559772444512467 -0.069895277872374109 0.99639417568818234 asterix_front -1324.1103835115109 -161.42739338030225 322.3543484996863 -0.030007860977303076 0.028274878428076571 -0.059064235128151718 0.99740236397262005
1691285935.8282952 asterix_back -1752.5685172425838 -113.62525547227123 191.34384607284747 -0.016042970748547939 0.041408179503555215 -0.068577657379074883 0.99665695736705762 asterix_front -1324.1269386897779 -161.42509223847591 322.36166241240619 -0.02995559003219463 0.028308009043082717 -0.059052744153833971 0.99740367587940126
1691285935.8479097 asterix_back -1752.6526625319132 -113.57998734283187 191.35197185744397 -0.015942707058206732 0.04203215607055872 -0.068844398111621949 0.99661405609010201 asterix_front -1324.1166394592385 -161.43008925430283 322.35758080554541 -0.030030164722661415 0.028282289784394975 -0.059077788263268663 0.99740067988005787
1691285935.8689251 asterix_back -1752.5451640089634 -113.62526075925575 191.33940792333465 -0.01586763475487387 0.041232635037316161 -0.068272702491240331 0.99668797829095346 asterix_front -1324.1036662345623 -161.42861685859074 322.35116675570214 -0.030022055386457934 0.028309308065068348 -0.059065881273120367 0.99740086271101613
1691285935.8893969 asterix_back -1752.5405667006523 -113.60551788517722 191.32831020380729 -0.015853583576665754 0.041407268820858198 -0.068371150286254026 0.9966742134645149 asterix_front -1324.124142331143 -161.41601010475347 322.36617017386283 -0.029993040303496213 0.028338662644288696 -0.059106689264450354 0.99739848456726754
1691285935.9094539 asterix_back -1752.813176060163 -113.52707404708013 191.39892061337034 -0.015795508908740589 0.042565062036528926 -0.069131006128267045 0.99657394175436576 asterix_front -1324.1217095237639 -161.42758806025304 322.35550039985213 -0.030022818447012559 0.028296524354475227 -0.059050020861901281 0.99740214162501351
1691285935.9300597 asterix_back -1753.2603670479632 -113.41538009028667 191.57369027700545 -0.015514952792419807 0.044877406888612789 -0.069649491219363591 0.99644079250283946 asterix_front -1324.1085659959003 -161.42222280046079 322.36018852788163 -0.030018003933006257 0.028270252993420147 -0.059086508076241218 0.99740087066280547
1691285935.9501359 asterix_back -1752.79782674032 -113.55302047103467 191.42541482276829 -0.015983630340434825 0.043263103103560498 -0.069116521372126954 0.99654188770187047 asterix_front -1324.0992793567837 -161.42031636796372 322.34972737967422 -0.029991195886579128 0.028336985279837315 -0.05905930441202855 0.99740139462350386
1691285935.9706929 asterix_back -1752.9005792271707 -113.52808797355613 191.46081032276254 -0.015984017827697747 0.043544522530876026 -0.069294843467604089 0.99651724039298095 asterix_front -1324.1524119236274 -161.41681660241946 322.35469398472543 -0.030037043116016314 0.028338288914139538 -0.059110029448327203 0.99739697304577946
1691285935.9907646 asterix_back -1752.7346093066385 -113.58320914393862 191.38888179213262 -0.015859794082653884 0.042414285769970111 -0.068805652278310092 0.99660186509399806 asterix_front -1324.1334084488037 -161.41600655392887 322.35753312081454 -0.030010618237742911 0.028318494085655621 -0.059047924940111178 0.99740200934526702
1691285936.0109403 asterix_back -1753.0709121150471 -113.47984844216013 191.50580419367529 -0.015750025905625856 0.044570632849704556 -0.069478383550774167 0.99646281897044231 asterix_front -1324.1239348292952 -161.42337588416456 322.35054129336379 -0.030033797068718331 0.028283933384149515 -0.05907517974044281 0.9974006784059205
1691285936.0314481 asterix_back -1753.131937252354 -113.46385706057551 191.51070406424671 -0.015666991422820461 0.044428300996801361 -0.069562706215726841 0.99646460115462177 asterix_front -1324.114152889658 -161.42724767392102 322.3466095603406 -0.030013469500179368 0.028280188136191362 -0.059074664234998291 0.9974014270358077
1691285936.0520647 asterix_back -1753.287793310358 -113.42237697001488 191.56120117895892 -0.015596354910387852 0.044988820783200829 -0.069793593258316855 0.99642441462367781 asterix_front -1324.1435027633586 -161.42897492864176 322.36082077452915 -0.029960228703064012 0.028281242729698126 -0.059045010138398121 0.99740475374016568
1691285936.0726171 asterix_back -1752.5194592727362 -113.64840518628368 191.33337319990468 -0.016087932185812066 0.041406914624985455 -0.068405917005468789 0.99666808736803891 asterix_front -1324.1396577589269 -161.4172776264306 322.35761935797626 -0.030003178177399364 0.028298385704847155 -0.059077325627642584 0.99740106289418018
1691285936.0921097 asterix_back -1752.6550925458034 -113.57344819564902 191.34864734079076 -0.015863946045862849 0.041879701713924133 -0.068737841635022501 0.99662908593295896 asterix_front -1324.1264553771896 -161.42011346192427 322.35698550444329 -0.029970212330811954 0.028271576207167633 -0.059066580207688194 0.99740345069293657
1691285936.1128485 asterix_back -1752.593077083083 -113.58855431718648 191.31974878229772 -0.01581809685414786 0.041355370850764961 -0.068538434094712608 0.99666544244573529 asterix_front -1324.0974876607365 -161.42070300247494 322.33044112869266 -0.029962090511915996 0.028334837703346199 -0.059063054487755562 0.99740210832896148
1691285936.1328127 asterix_back -1752.8650918341618 -113.51634634224528 191.41485556197071 -0.015750469202792387 0.042967886131947068 -0.069045211709423931 0.99656331571117185 asterix_front -1324.1221996746667 -161.41996888177692 322.34544038083288 -0.029992818552030884 0.028332504590072492 -0.059082367720411332 0.99740010720046979
1691285936.1533899 asterix_back -1753.2067667521064 -113.4296526127445 191.53136720138519 -0.015585339543466612 0.044758970082210581 -0.069712622993952172 0.99644060635032217 asterix_front -1324.112269619287 -161.42273880861941 322.33629263990679 -0.030032050322240433 0.028292568310826625 -0.059091990767423622 0.99739949025401164
1691285936.1738942 asterix_back -1752.9266659027414 -113.5318812148911 191.46059117776585 -0.015641603358561334 0.043333679559022113 -0.068894337464467159 0.99655963330127995 asterix_front -1324.1173364993606 -161.41661711572547 322.34938895294607 -0.030025636254114054 0.028331833734544343 -0.059087204975196254 0.99739885230182257
1691285936.1934376 asterix_back -1753.1496197282943 -113.44829686388803 191.49527114491477 -0.015531927810963598 0.044349089364201774 -0.069518154954132216 0.99647335319255492 asterix_front -1324.1297196488445 -161.41917680293628 322.34970532095775 -0.030021045926289354 0.028316956639954767 -0.059081003885414908 0.9973997803027802
1691285936.2134907 asterix_back -1752.7482433933858 -113.54077009263848 191.36497896441594 -0.015704837193855119 0.042050510712264691 -0.068909685896524769 0.99661254649296616 asterix_front -1324.1428483390605 -161.419662892486 322.3430409032581 -0.030002712623041741 0.028328422224597662 -0.0590731815367119 0.99740046969743046
1691285936.2347023 asterix_back -1752.9427418440996 -113.50602020509046 191.44776909527448 -0.01573596219974573 0.043537526038004183 -0.069201380760875078 0.99652798867915737 asterix_front -1324.1318006806923 -161.42031765152336 322.34953852990407 -0.029967652582046183 0.028317167982786124 -0.059082235233627566 0.9974013070354153
1691285936.2552912 asterix_back -1752.3776695464678 -113.66005491545839 191.25963867176395 -0.016070680833419875 0.040608669946286445 -0.068302658677255629 0.99670829030381913 asterix_front -1324.1269403872329 -161.41577180928593 322.34919357771798 -0.03000049259507501 0.0283012981230574 -0.059128118056933847 0.99739805124315739
1691285936.2753737 asterix_back -1752.6753929898061 -113.58950242256968 191.36410142178121 -0.015892310949241671 0.04190348093448102 -0.068694214362549674 0.99663064254084544 asterix_front -1324.1239301719145 -161.422808255033 322.35424898579384 -0.029996312973027774 0.028316777079066536 -0.059120996187829435 0.997398159790581
1691285936.2954881 asterix_back -1752.7293852859596 -113.58762241141658 191.41755468122767 -0.015858232553613152 0.042290528244991514 -0.068480461286337765 0.99662954707506313 asterix_front -1324.1213248743209 -161.41795135650443 322.34859262442774 -0.030007367385483923 0.028307824777628228 -0.059084558112914777 0.99740024060131116
1691285936.3160396 asterix_back -1752.5005233167092 -113.61977560537045 191.30886973267175 -0.015964899942776604 0.041100758464618782 -0.068398973788228817 0.99668321447096087 asterix_front -1324.1224168053775 -161.41729926981765 322.3571410889021 -0.029985586095739678 0.028291667333097344 -0.059091538565203217 0.9974009405730504
1691285936.3355579 asterix_back -1752.7371454883667 -113.56145180968834 191.37177029983906 -0.015738086706520237 0.042297932378397574 -0.068802898270537052 0.99660892968752035 asterix_front -1324.1374682307144 -161.420051319555 322.36656471510889 -0.030023637273927428 0.028268224602542396 -0.059081634196212998 0.9974010473141528
1691285936.356554 asterix_back -1752.9164599976575 -113.51142757603013 191.45698358525601 -0.015671722015550532 0.042896106100274049 -0.068892253038455364 0.99657823510338961 asterix_front -1324.1797618541705 -161.41829901377062 322.37837340110042 -0.029998371531840484 0.028297986797458638 -0.059068476359645371 0.99740174290463246
1691285936.3762369 asterix_back -1752.8364527993147 -113.52926279674134 191.43797962884653 -0.01568561222503621 0.042935028909531117 -0.068720851421444601 0.99658817444397529 asterix_front -1324.0582101408315 -161.42060728918685 322.31926547238362 -0.030075657250678609 0.028349566472685245 -0.059076214463227729 0.9973974923802672
1691285936.3969414 asterix_back -1752.9954692501358 -113.49459641883401 191.49664968615343 -0.015652318607143622 0.043569293509728574 -0.069074821067959397 0.99653669810986545 asterix_front -1324.1062868521133 -161.41361289537792 322.34543050338863 -0.030000806958830024 0.028354111930178068 -0.059047457478353098 0.99740132027374628
1691285936.4172275 asterix_back -1753.0432587941341 -113.50910103561893 191.52188896214332 -0.015779650030449403 0.043368492122271673 -0.069230778790158307 0.99653262656275599 asterix_front -1324.1774378338735 -161.39992685152666 322.38784908956444 -0.029992596762531569 0.028330962601277827 -0.059106955134944995 0.99739870089759031
1691285936.4378748 asterix_back -1752.6081435701162 -113.59819371084451 191.3801653474338 -0.015886567908550926 0.0419656723633915 -0.068362964759709738 0.99665089392045314 asterix_front -1324.1275026498106 -161.40266301828294 322.36553449247481 -0.029993855784842902 0.028298995165719636 -0.059070667099574432 0.997401720359545
1691285936.4572432 asterix_back -1752.8825900453328 -113.4487550016934 191.36090425952816 -0.015585685072848677 0.043377675695666994 -0.069365153021301265 0.99652593504553766 asterix_front -1324.0202450179918 -161.40921835726533 322.29530228155664 -0.029999780539791542 0.028326469310827187 -0.059118741371186279 0.99739791393537314
1691285936.4782443 asterix_back -1753.3865617385247 -113.30421115308151 191.52333010706326 -0.015355900329799428 0.046034104348401356 -0.070373098066038892 0.99633964320932722 asterix_front -1323.9894115142565 -161.41087849376578 322.27418340080726 -0.029960721132293495 0.028295708785058188 -0.059102114399879786 0.99740094652403843
1691285936.4985714 asterix_back -1752.7529623830767 -113.49872732490897 191.34788913101332 -0.015720658410477199 0.043068655621738353 -0.069021184312914985 0.99656110094570716 asterix_front -1323.9810285819581 -161.41701720126412 322.28187756929702 -0.029989355686539654 0.028348890280140308 -0.059080348471921583 0.99739986534480096
1691285936.5186083 asterix_back -1752.7994842478495 -113.51900775236336 191.37999932733314 -0.015774584869092494 0.042776348799108181 -0.06903244715143407 0.99657205845634134 asterix_front -1324.0420044080213 -161.41601991085693 322.31283567661723 -0.030025760449104634 0.028293541653719664 -0.059107163138873972 0.99739875299491765
1691285936.5386302 asterix_back -1753.1528878806103 -113.42134504259904 191.50003806922248 -0.015593174565916976 0.044658686545240404 -0.069670115571100547 0.99644795630244554 asterix_front -1324.0223847167911 -161.4250287862715 322.2971483577482 -0.029986096393277723 0.028326532759514828 -0.059083375359967417 0.99740041925045853
1691285936.5588725 asterix_back -1753.1138517451298 -113.42148230220869 191.48116865756296 -0.01556799901743733 0.0449856524395277 -0.069659388550982915 0.99643439225464625 asterix_front -1324.0106055610313 -161.43605894755075 322.2843613715628 -0.029970971107664012 0.028361537581633664 -0.059061909152582061 0.99740115047262767
1691285936.5784564 asterix_back -1753.129341025046 -113.41420296155508 191.4383270065787 -0.015585609615163682 0.044537777134987994 -0.069806943767477883 0.99644391000328869 asterix_front -1324.027983836974 -161.44053118656393 322.2837962763557 -0.029967686965764722 0.028319104580493644 -0.059064806790508691 0.99740228326011005
1691285936.5985811 asterix_back -1752.9370432064979 -113.48621527982591 191.37640287357456 -0.015641573493053829 0.043263002997837974 -0.069418125569401926 0.99652635569396819 asterix_front -1324.0854792553766 -161.42850964384624 322.30126346355428 -0.02994693736288678 0.028300914191032471 -0.059037756806933434 0.99740502428539057
1691285936.6195431 asterix_back -1752.8883623309684 -113.50993005946187 191.41207232235874 -0.015598970670634931 0.043226819035156717 -0.06892465758813747 0.99656284588904709 asterix_front -1324.0585906957413 -161.43143452650708 322.3005430931438 -0.029989607255383081 0.028290862390278167 -0.05906175774338443 0.99740260644042034
